timestamp,owner,repo,kind,severity,title,action,state,url,details
2026-04-24T17:45:03.054361+00:00,940smiley,Give-A-Wonderful-Day,pull_request,info,chore(actions): bump actions/github-script from 7 to 9,observed,open,https://github.com/940smiley/Give-A-Wonderful-Day/pull/144,mergeable_state=None
2026-04-24T17:45:03.054488+00:00,940smiley,Give-A-Wonderful-Day,pull_request,info,chore(deps): bump typescript from 5.8.3 to 6.0.3,observed,open,https://github.com/940smiley/Give-A-Wonderful-Day/pull/139,mergeable_state=None
2026-04-24T17:45:04.006555+00:00,940smiley,chatgptjs,pull_request,info,Bump @hono/node-server from 1.19.9 to 1.19.14,observed,open,https://github.com/940smiley/chatgptjs/pull/19,mergeable_state=None
2026-04-24T17:45:05.886165+00:00,940smiley,RecoveredTreasuresTX.shop-Website-files,dependabot,high,minimatch has ReDoS: matchOne() combinatorial backtracking via multiple non-adjacent GLOBSTAR segments,observed,open,https://github.com/940smiley/RecoveredTreasuresTX.shop-Website-files/security/dependabot/49,package=minimatch ecosystem=npm
2026-04-24T17:45:05.886388+00:00,940smiley,RecoveredTreasuresTX.shop-Website-files,dependabot,high,glob CLI: Command injection via -c/--cmd executes matches with shell:true,observed,open,https://github.com/940smiley/RecoveredTreasuresTX.shop-Website-files/security/dependabot/28,package=glob ecosystem=npm
2026-04-24T17:45:05.886533+00:00,940smiley,RecoveredTreasuresTX.shop-Website-files,pull_request,info,deps(deps): Bump hmarr/auto-approve-action from 3 to 4,observed,open,https://github.com/940smiley/RecoveredTreasuresTX.shop-Website-files/pull/44,mergeable_state=None
2026-04-24T17:45:05.886665+00:00,940smiley,RecoveredTreasuresTX.shop-Website-files,pull_request,info,deps(deps): Bump pascalgn/automerge-action from 0.16.3 to 0.16.4,observed,open,https://github.com/940smiley/RecoveredTreasuresTX.shop-Website-files/pull/43,mergeable_state=None
2026-04-24T17:45:05.886791+00:00,940smiley,RecoveredTreasuresTX.shop-Website-files,pull_request,info,deps(deps): Bump @radix-ui/react-dialog from 1.1.14 to 1.1.15,observed,open,https://github.com/940smiley/RecoveredTreasuresTX.shop-Website-files/pull/42,mergeable_state=None
2026-04-24T17:45:05.886914+00:00,940smiley,RecoveredTreasuresTX.shop-Website-files,pull_request,info,deps(deps): Bump antd from 5.25.3 to 6.3.6,observed,open,https://github.com/940smiley/RecoveredTreasuresTX.shop-Website-files/pull/41,mergeable_state=None
2026-04-24T17:45:05.887037+00:00,940smiley,RecoveredTreasuresTX.shop-Website-files,pull_request,info,deps(deps): Bump lucide-react from 0.302.0 to 1.8.0,observed,open,https://github.com/940smiley/RecoveredTreasuresTX.shop-Website-files/pull/40,mergeable_state=None
2026-04-24T17:45:05.887162+00:00,940smiley,RecoveredTreasuresTX.shop-Website-files,pull_request,info,deps(deps): Bump @radix-ui/react-dropdown-menu from 2.1.15 to 2.1.16,observed,open,https://github.com/940smiley/RecoveredTreasuresTX.shop-Website-files/pull/39,mergeable_state=None
2026-04-24T17:45:05.887286+00:00,940smiley,RecoveredTreasuresTX.shop-Website-files,pull_request,info,deps(deps): Bump next from 15.5.15 to 16.2.4,observed,open,https://github.com/940smiley/RecoveredTreasuresTX.shop-Website-files/pull/38,mergeable_state=None
2026-04-24T17:45:05.887408+00:00,940smiley,RecoveredTreasuresTX.shop-Website-files,pull_request,info,deps(deps-dev): Bump postcss from 8.5.3 to 8.5.10,observed,open,https://github.com/940smiley/RecoveredTreasuresTX.shop-Website-files/pull/37,mergeable_state=None
2026-04-24T17:45:05.887530+00:00,940smiley,RecoveredTreasuresTX.shop-Website-files,pull_request,info,deps(deps): Bump openai from 4.103.0 to 6.34.0,observed,open,https://github.com/940smiley/RecoveredTreasuresTX.shop-Website-files/pull/36,mergeable_state=None
2026-04-24T17:45:05.887654+00:00,940smiley,RecoveredTreasuresTX.shop-Website-files,pull_request,info,deps(deps-dev): Bump eslint from 8.57.1 to 10.2.0,observed,open,https://github.com/940smiley/RecoveredTreasuresTX.shop-Website-files/pull/35,mergeable_state=None
2026-04-24T17:45:05.887776+00:00,940smiley,RecoveredTreasuresTX.shop-Website-files,pull_request,info,deps(deps): Bump @types/node from 20.17.50 to 25.6.0,observed,open,https://github.com/940smiley/RecoveredTreasuresTX.shop-Website-files/pull/34,mergeable_state=None
2026-04-24T17:45:05.887898+00:00,940smiley,RecoveredTreasuresTX.shop-Website-files,pull_request,info,deps(deps): Bump zod from 3.25.30 to 4.3.6,observed,open,https://github.com/940smiley/RecoveredTreasuresTX.shop-Website-files/pull/33,mergeable_state=None
2026-04-24T17:45:09.117335+00:00,940smiley,940smiley.github.io,pull_request,info,⚡ Bolt: Optimized rendering pipeline,observed,open,https://github.com/940smiley/940smiley.github.io/pull/26,mergeable_state=None
2026-04-24T17:45:09.117529+00:00,940smiley,940smiley.github.io,pull_request,info,⚡ Bolt: Optimize rendering pipeline and fix syntax,observed,open,https://github.com/940smiley/940smiley.github.io/pull/25,mergeable_state=None
2026-04-24T17:45:09.117679+00:00,940smiley,940smiley.github.io,pull_request,info,⚡ Bolt: Optimized Rendering Pipeline,observed,open,https://github.com/940smiley/940smiley.github.io/pull/24,mergeable_state=None
2026-04-24T17:45:09.117806+00:00,940smiley,940smiley.github.io,pull_request,info,⚡ Bolt: optimize repository rendering pipeline and fix syntax error,observed,open,https://github.com/940smiley/940smiley.github.io/pull/23,mergeable_state=None
2026-04-24T17:45:09.117932+00:00,940smiley,940smiley.github.io,pull_request,info,⚡ Bolt: optimize JS rendering and CSS delivery,observed,open,https://github.com/940smiley/940smiley.github.io/pull/22,mergeable_state=None
2026-04-24T17:45:09.118056+00:00,940smiley,940smiley.github.io,pull_request,info,⚡ Bolt: Optimized repository processing and rendering pipeline,observed,open,https://github.com/940smiley/940smiley.github.io/pull/21,mergeable_state=None
2026-04-24T17:45:09.118181+00:00,940smiley,940smiley.github.io,pull_request,info,⚡ Bolt: optimize repository rendering and data processing,observed,open,https://github.com/940smiley/940smiley.github.io/pull/20,mergeable_state=None
2026-04-24T17:45:09.118310+00:00,940smiley,940smiley.github.io,pull_request,info,⚡ Bolt: Optimized repository rendering and fixed syntax error,observed,open,https://github.com/940smiley/940smiley.github.io/pull/19,mergeable_state=None
2026-04-24T17:45:09.118433+00:00,940smiley,940smiley.github.io,pull_request,info,⚡ Bolt: Optimize repository rendering pipeline,observed,open,https://github.com/940smiley/940smiley.github.io/pull/18,mergeable_state=None
2026-04-24T17:45:09.118554+00:00,940smiley,940smiley.github.io,pull_request,info,⚡ Bolt: Optimize rendering performance and fix API caching,observed,open,https://github.com/940smiley/940smiley.github.io/pull/17,mergeable_state=None
2026-04-24T17:45:09.118679+00:00,940smiley,940smiley.github.io,pull_request,info,⚡ Bolt: Optimized Rendering Pipeline & Syntax Fix,observed,open,https://github.com/940smiley/940smiley.github.io/pull/16,mergeable_state=None
2026-04-24T17:45:09.118802+00:00,940smiley,940smiley.github.io,pull_request,info,⚡ Bolt: Optimized Repository Rendering Engine,observed,open,https://github.com/940smiley/940smiley.github.io/pull/15,mergeable_state=None
2026-04-24T17:45:09.118924+00:00,940smiley,940smiley.github.io,pull_request,info,⚡ Bolt: Optimize repository rendering pipeline,observed,open,https://github.com/940smiley/940smiley.github.io/pull/14,mergeable_state=None
2026-04-24T17:45:09.119045+00:00,940smiley,940smiley.github.io,pull_request,info,⚡ Bolt: [performance improvement] Optimize rendering in script.js,observed,open,https://github.com/940smiley/940smiley.github.io/pull/13,mergeable_state=None
2026-04-24T17:45:09.119168+00:00,940smiley,940smiley.github.io,pull_request,info,⚡ Bolt: Optimized repository rendering and date formatting,observed,open,https://github.com/940smiley/940smiley.github.io/pull/12,mergeable_state=None
2026-04-24T17:45:09.119296+00:00,940smiley,940smiley.github.io,pull_request,info,⚡ Bolt: performance optimizations and UI metrics,observed,open,https://github.com/940smiley/940smiley.github.io/pull/11,mergeable_state=None
2026-04-24T17:45:09.119418+00:00,940smiley,940smiley.github.io,pull_request,info,⚡ Bolt: Optimized repository rendering and fixed UI metrics,observed,open,https://github.com/940smiley/940smiley.github.io/pull/10,mergeable_state=None
2026-04-24T17:45:09.119541+00:00,940smiley,940smiley.github.io,pull_request,info,⚡ Bolt: optimize repo rendering and fix syntax hygiene,observed,open,https://github.com/940smiley/940smiley.github.io/pull/9,mergeable_state=None
2026-04-24T17:45:09.119662+00:00,940smiley,940smiley.github.io,pull_request,info,⚡ Bolt: Optimize repository rendering and fix repo-count metric,observed,open,https://github.com/940smiley/940smiley.github.io/pull/8,mergeable_state=None
2026-04-24T17:45:18.032114+00:00,940smiley,mintmuseily,dependabot,high,Next.js has a Denial of Service with Server Components,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/84,package=next ecosystem=npm
2026-04-24T17:45:18.032314+00:00,940smiley,mintmuseily,dependabot,high,Next.js has a Denial of Service with Server Components,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/83,package=next ecosystem=npm
2026-04-24T17:45:18.032453+00:00,940smiley,mintmuseily,dependabot,medium,Picomatch: Method Injection in POSIX Character Classes causes incorrect Glob Matching,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/82,package=picomatch ecosystem=npm
2026-04-24T17:45:18.032585+00:00,940smiley,mintmuseily,dependabot,high,Picomatch has a ReDoS vulnerability via extglob quantifiers,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/81,package=picomatch ecosystem=npm
2026-04-24T17:45:18.032709+00:00,940smiley,mintmuseily,dependabot,high,defu: Prototype pollution via `__proto__` key in defaults argument,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/80,package=defu ecosystem=npm
2026-04-24T17:45:18.032833+00:00,940smiley,mintmuseily,dependabot,medium,Picomatch: Method Injection in POSIX Character Classes causes incorrect Glob Matching,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/78,package=picomatch ecosystem=npm
2026-04-24T17:45:18.032957+00:00,940smiley,mintmuseily,dependabot,medium,Next.js: Unbounded next/image disk cache growth can exhaust storage,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/76,package=next ecosystem=npm
2026-04-24T17:45:18.033080+00:00,940smiley,mintmuseily,dependabot,medium,Next.js: Unbounded next/image disk cache growth can exhaust storage,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/75,package=next ecosystem=npm
2026-04-24T17:45:18.033202+00:00,940smiley,mintmuseily,dependabot,high,Prototype Pollution via parse() in NodeJS flatted,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/74,package=flatted ecosystem=npm
2026-04-24T17:45:18.033323+00:00,940smiley,mintmuseily,dependabot,medium,Next.js: HTTP request smuggling in rewrites,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/73,package=next ecosystem=npm
2026-04-24T17:45:18.033444+00:00,940smiley,mintmuseily,dependabot,medium,Next.js: HTTP request smuggling in rewrites,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/72,package=next ecosystem=npm
2026-04-24T17:45:18.033565+00:00,940smiley,mintmuseily,dependabot,medium,h3: SSE Event Injection via Unsanitized Carriage Return (`\r`) in EventStream Data and Comment Fields (Bypass of CVE Fix),observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/71,package=h3 ecosystem=npm
2026-04-24T17:45:18.033692+00:00,940smiley,mintmuseily,dependabot,medium,h3: Double Decoding in `serveStatic` Bypasses `resolveDotSegments` Path Traversal Protection via `%252e%252e`,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/70,package=h3 ecosystem=npm
2026-04-24T17:45:18.033818+00:00,940smiley,mintmuseily,dependabot,high,socket.io allows an unbounded number of binary attachments,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/69,package=socket.io-parser ecosystem=npm
2026-04-24T17:45:18.033940+00:00,940smiley,mintmuseily,dependabot,high,h3 has a Server-Sent Events Injection via Unsanitized Newlines in Event Stream Fields,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/68,package=h3 ecosystem=npm
2026-04-24T17:45:18.034064+00:00,940smiley,mintmuseily,dependabot,medium,h3 has a Path Traversal via Percent-Encoded Dot Segments in serveStatic Allows Arbitrary File Read,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/67,package=h3 ecosystem=npm
2026-04-24T17:45:18.034189+00:00,940smiley,mintmuseily,dependabot,high,minimatch has ReDoS: matchOne() combinatorial backtracking via multiple non-adjacent GLOBSTAR segments,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/65,package=minimatch ecosystem=npm
2026-04-24T17:45:18.034313+00:00,940smiley,mintmuseily,dependabot,high,minimatch has ReDoS: matchOne() combinatorial backtracking via multiple non-adjacent GLOBSTAR segments,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/62,package=minimatch ecosystem=npm
2026-04-24T17:45:18.034437+00:00,940smiley,mintmuseily,dependabot,medium,bn.js affected by an infinite loop,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/59,package=bn.js ecosystem=npm
2026-04-24T17:45:18.034531+00:00,940smiley,mintmuseily,dependabot,high,Next.js HTTP request deserialization can lead to DoS when using insecure React Server Components,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/54,package=next ecosystem=npm
2026-04-24T17:45:18.034659+00:00,940smiley,mintmuseily,dependabot,medium,Next.js self-hosted applications vulnerable to DoS via Image Optimizer remotePatterns configuration,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/52,package=next ecosystem=npm
2026-04-24T17:45:18.034783+00:00,940smiley,mintmuseily,dependabot,medium,Next.js self-hosted applications vulnerable to DoS via Image Optimizer remotePatterns configuration,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/51,package=next ecosystem=npm
2026-04-24T17:45:18.034907+00:00,940smiley,mintmuseily,dependabot,high,h3 v1 has Request Smuggling (TE.TE) issue,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/50,package=h3 ecosystem=npm
2026-04-24T17:45:18.035001+00:00,940smiley,mintmuseily,dependabot,high,Preact has JSON VNode Injection issue,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/49,package=preact ecosystem=npm
2026-04-24T17:45:18.035094+00:00,940smiley,mintmuseily,dependabot,high,Next has a Denial of Service with Server Components - Incomplete Fix Follow-Up,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/48,package=next ecosystem=npm
2026-04-24T17:45:18.035217+00:00,940smiley,mintmuseily,dependabot,high,Next Vulnerable to Denial of Service with Server Components,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/46,package=next ecosystem=npm
2026-04-24T17:45:18.035339+00:00,940smiley,mintmuseily,dependabot,medium,js-yaml has prototype pollution in merge (<<),observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/44,package=js-yaml ecosystem=npm
2026-04-24T17:45:18.035459+00:00,940smiley,mintmuseily,dependabot,low,Next.js Race Condition to Cache Poisoning,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/41,package=next ecosystem=npm
2026-04-24T17:45:18.035558+00:00,940smiley,mintmuseily,dependabot,medium,MetaMask SDK indirectly exposed via malicious debug@4.4.2 dependency,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/39,package=@metamask/sdk ecosystem=npm
2026-04-24T17:45:18.035680+00:00,940smiley,mintmuseily,dependabot,medium,MetaMask SDK indirectly exposed via malicious debug@4.4.2 dependency,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/38,package=@metamask/sdk-communication-layer ecosystem=npm
2026-04-24T17:45:18.035803+00:00,940smiley,mintmuseily,dependabot,medium,Next.js Improper Middleware Redirect Handling Leads to SSRF,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/36,package=next ecosystem=npm
2026-04-24T17:45:18.035925+00:00,940smiley,mintmuseily,dependabot,medium,Next.js Content Injection Vulnerability for Image Optimization,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/34,package=next ecosystem=npm
2026-04-24T17:45:18.036047+00:00,940smiley,mintmuseily,dependabot,medium,Next.js Affected by Cache Key Confusion for Image Optimization API Routes,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/32,package=next ecosystem=npm
2026-04-24T17:45:18.036169+00:00,940smiley,mintmuseily,dependabot,low,Information exposure in Next.js dev server due to lack of origin verification,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/21,package=next ecosystem=npm
2026-04-24T17:45:18.036292+00:00,940smiley,mintmuseily,dependabot,high,Next.js authorization bypass vulnerability,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/14,package=next ecosystem=npm
2026-04-24T17:45:18.036386+00:00,940smiley,mintmuseily,dependabot,medium,Denial of Service condition in Next.js image optimization,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/13,package=next ecosystem=npm
2026-04-24T17:45:18.036508+00:00,940smiley,mintmuseily,dependabot,high,Next.js Server-Side Request Forgery in Server Actions,observed,open,https://github.com/940smiley/mintmuseily/security/dependabot/11,package=next ecosystem=npm
2026-04-24T17:45:18.036647+00:00,940smiley,mintmuseily,pull_request,info,Bump next from 13.5.11 to 15.5.15 in /mintmuseily-web,observed,open,https://github.com/940smiley/mintmuseily/pull/86,mergeable_state=None
2026-04-24T17:45:18.036767+00:00,940smiley,mintmuseily,pull_request,info,Bump defu from 6.1.4 to 6.1.6 in /mintmuseily-web,observed,open,https://github.com/940smiley/mintmuseily/pull/85,mergeable_state=None
2026-04-24T17:45:18.036887+00:00,940smiley,mintmuseily,pull_request,info,Bump picomatch in /mintmuseily-web,observed,open,https://github.com/940smiley/mintmuseily/pull/84,mergeable_state=None
2026-04-24T17:45:18.036980+00:00,940smiley,mintmuseily,pull_request,info,Bump flatted from 3.3.3 to 3.4.2 in /mintmuseily-web,observed,open,https://github.com/940smiley/mintmuseily/pull/83,mergeable_state=None
2026-04-24T17:45:18.037100+00:00,940smiley,mintmuseily,pull_request,info,Bump h3 from 1.15.1 to 1.15.9 in /mintmuseily-web,observed,open,https://github.com/940smiley/mintmuseily/pull/81,mergeable_state=None
2026-04-24T17:45:18.037221+00:00,940smiley,mintmuseily,pull_request,info,Bump socket.io-parser from 4.2.4 to 4.2.6 in /mintmuseily-web,observed,open,https://github.com/940smiley/mintmuseily/pull/80,mergeable_state=None
2026-04-24T17:45:18.037342+00:00,940smiley,mintmuseily,pull_request,info,Autonomous Repository Maintenance System,observed,open,https://github.com/940smiley/mintmuseily/pull/78,mergeable_state=None
2026-04-24T17:45:18.037434+00:00,940smiley,mintmuseily,pull_request,info,⚡ Bolt: optimize gas in MintMuseily contract,observed,open,https://github.com/940smiley/mintmuseily/pull/77,mergeable_state=None
2026-04-24T17:45:18.037562+00:00,940smiley,mintmuseily,pull_request,info,🎨 Palette: Enhance minting UX and accessibility,observed,open,https://github.com/940smiley/mintmuseily/pull/76,mergeable_state=None
2026-04-24T17:45:18.037688+00:00,940smiley,mintmuseily,pull_request,info,🛡️ Sentinel: [MEDIUM] Implement security headers and sanitize error messages,observed,open,https://github.com/940smiley/mintmuseily/pull/75,mergeable_state=None
2026-04-24T17:45:18.037816+00:00,940smiley,mintmuseily,pull_request,info,🎨 Palette: Enhance minting flow accessibility and feedback,observed,open,https://github.com/940smiley/mintmuseily/pull/74,mergeable_state=None
2026-04-24T17:45:18.037940+00:00,940smiley,mintmuseily,pull_request,info,🛡️ Sentinel: Add security headers to next.config.js,observed,open,https://github.com/940smiley/mintmuseily/pull/73,mergeable_state=None
2026-04-24T17:45:18.038064+00:00,940smiley,mintmuseily,pull_request,info,⚡ Bolt: optimize gas in MintMuseily mint function,observed,open,https://github.com/940smiley/mintmuseily/pull/72,mergeable_state=None
2026-04-24T17:45:18.038185+00:00,940smiley,mintmuseily,pull_request,info,🛡️ Sentinel: [security improvement] Add security headers and fix component syntax,observed,open,https://github.com/940smiley/mintmuseily/pull/71,mergeable_state=None
2026-04-24T17:45:18.038311+00:00,940smiley,mintmuseily,pull_request,info,⚡ Bolt: Gas-optimized batch minting and React memoization,observed,open,https://github.com/940smiley/mintmuseily/pull/70,mergeable_state=None
2026-04-24T17:45:18.038433+00:00,940smiley,mintmuseily,pull_request,info,🎨 Palette: Improve minting form accessibility and feedback,observed,open,https://github.com/940smiley/mintmuseily/pull/69,mergeable_state=None
2026-04-24T17:45:18.038562+00:00,940smiley,mintmuseily,pull_request,info,"Consolidate Enhancements: Gas, Security, and UX",observed,open,https://github.com/940smiley/mintmuseily/pull/68,mergeable_state=None
2026-04-24T17:45:18.038682+00:00,940smiley,mintmuseily,pull_request,info,⚡ Bolt: Optimized gas usage with unchecked increment,observed,open,https://github.com/940smiley/mintmuseily/pull/67,mergeable_state=None
2026-04-24T17:45:18.038804+00:00,940smiley,mintmuseily,pull_request,info,🛡️ Sentinel: Security Headers and Error Sanitization,observed,open,https://github.com/940smiley/mintmuseily/pull/66,mergeable_state=None
2026-04-24T17:45:18.038926+00:00,940smiley,mintmuseily,pull_request,info,🎨 Palette: Enhance Minting UX and accessibility,observed,open,https://github.com/940smiley/mintmuseily/pull/65,mergeable_state=None
2026-04-24T17:45:18.039050+00:00,940smiley,mintmuseily,pull_request,info,🎨 Palette: Enhanced Minting UX & Accessible Success Modal,observed,open,https://github.com/940smiley/mintmuseily/pull/64,mergeable_state=None
2026-04-24T17:45:18.039173+00:00,940smiley,mintmuseily,pull_request,info,🛡️ Sentinel: Security Headers and Environment Validation,observed,open,https://github.com/940smiley/mintmuseily/pull/63,mergeable_state=None
2026-04-24T17:45:18.039297+00:00,940smiley,mintmuseily,pull_request,info,🎨 Palette: UX and Accessibility enhancements for Minting flow,observed,open,https://github.com/940smiley/mintmuseily/pull/62,mergeable_state=None
2026-04-24T17:45:18.039421+00:00,940smiley,mintmuseily,pull_request,info,🛡️ Sentinel: Fix information leakage and add security headers,observed,open,https://github.com/940smiley/mintmuseily/pull/61,mergeable_state=None
2026-04-24T17:45:18.039545+00:00,940smiley,mintmuseily,pull_request,info,⚡ Bolt: Gas optimization in MintMuseily.sol,observed,open,https://github.com/940smiley/mintmuseily/pull/60,mergeable_state=None
2026-04-24T17:45:18.039671+00:00,940smiley,mintmuseily,pull_request,info,🎨 Palette: Enhance minting UX and modal accessibility,observed,open,https://github.com/940smiley/mintmuseily/pull/59,mergeable_state=None
2026-04-24T17:45:18.039794+00:00,940smiley,mintmuseily,pull_request,info,⚡ Bolt: Optimized gas efficiency and frontend performance,observed,open,https://github.com/940smiley/mintmuseily/pull/58,mergeable_state=None
2026-04-24T17:45:18.039916+00:00,940smiley,mintmuseily,pull_request,info,🛡️ Sentinel: Security headers enhancement and bug fix,observed,open,https://github.com/940smiley/mintmuseily/pull/57,mergeable_state=None
2026-04-24T17:45:18.040041+00:00,940smiley,mintmuseily,pull_request,info,🎨 Palette: Enhanced Minting Feedback & Accessibility,observed,open,https://github.com/940smiley/mintmuseily/pull/56,mergeable_state=None
2026-04-24T17:45:18.040172+00:00,940smiley,mintmuseily,pull_request,info,⚡ Bolt: memoize NFTCard and SuccessModal components,observed,open,https://github.com/940smiley/mintmuseily/pull/55,mergeable_state=None
2026-04-24T17:45:18.040301+00:00,940smiley,mintmuseily,pull_request,info,🛡️ Sentinel: Security Headers and Error Sanitization,observed,open,https://github.com/940smiley/mintmuseily/pull/54,mergeable_state=None
2026-04-24T17:45:18.040433+00:00,940smiley,mintmuseily,pull_request,info,🎨 Palette: Enhance SuccessModal accessibility and Mint page UX,observed,open,https://github.com/940smiley/mintmuseily/pull/53,mergeable_state=None
2026-04-24T17:45:18.040562+00:00,940smiley,mintmuseily,pull_request,info,⚡ Bolt: Optimize gas efficiency and add batch minting support,observed,open,https://github.com/940smiley/mintmuseily/pull/52,mergeable_state=None
2026-04-24T17:45:18.040686+00:00,940smiley,mintmuseily,pull_request,info,🛡️ Sentinel: Security Enhancements and Frontend Fixes,observed,open,https://github.com/940smiley/mintmuseily/pull/51,mergeable_state=None
2026-04-24T17:45:18.040810+00:00,940smiley,mintmuseily,pull_request,info,🎨 Palette: Enhanced Minting UX and Accessibility,observed,open,https://github.com/940smiley/mintmuseily/pull/50,mergeable_state=None
2026-04-24T17:45:18.040934+00:00,940smiley,mintmuseily,pull_request,info,⚡ Bolt: Gas-optimized batch minting,observed,open,https://github.com/940smiley/mintmuseily/pull/49,mergeable_state=None
2026-04-24T17:45:18.041028+00:00,940smiley,mintmuseily,pull_request,info,🛡️ Sentinel: [HIGH] Fix CEI violation and prevent Gas DoS in MintMuseily contract,observed,open,https://github.com/940smiley/mintmuseily/pull/48,mergeable_state=None
2026-04-24T17:45:18.041154+00:00,940smiley,mintmuseily,pull_request,info,🛡️ Sentinel: Security Headers and Error Handling Improvements,observed,open,https://github.com/940smiley/mintmuseily/pull/47,mergeable_state=None
2026-04-24T17:45:18.041292+00:00,940smiley,mintmuseily,pull_request,info,🛡️ Sentinel: add security headers to next.config.js,observed,open,https://github.com/940smiley/mintmuseily/pull/46,mergeable_state=None
2026-04-24T17:45:18.041415+00:00,940smiley,mintmuseily,pull_request,info,🎨 Palette: Accessible Success Feedback for Minting,observed,open,https://github.com/940smiley/mintmuseily/pull/45,mergeable_state=None
2026-04-24T17:45:18.041538+00:00,940smiley,mintmuseily,pull_request,info,🛡️ Sentinel: Add security headers to next.config.js,observed,open,https://github.com/940smiley/mintmuseily/pull/44,mergeable_state=None
2026-04-24T17:45:18.041663+00:00,940smiley,mintmuseily,pull_request,info,⚡ Bolt: optimize MintMuseily gas efficiency,observed,open,https://github.com/940smiley/mintmuseily/pull/43,mergeable_state=None
2026-04-24T17:45:18.041784+00:00,940smiley,mintmuseily,pull_request,info,🛡️ Sentinel: Add Security Headers to next.config.js,observed,open,https://github.com/940smiley/mintmuseily/pull/42,mergeable_state=None
2026-04-24T17:45:18.041907+00:00,940smiley,mintmuseily,pull_request,info,🎨 Palette: Enhance minting UX and accessibility,observed,open,https://github.com/940smiley/mintmuseily/pull/41,mergeable_state=None
2026-04-24T17:45:18.042029+00:00,940smiley,mintmuseily,pull_request,info,⚡ Bolt: Hyper-optimize MintMuseily gas efficiency,observed,open,https://github.com/940smiley/mintmuseily/pull/40,mergeable_state=None
2026-04-24T17:45:18.042150+00:00,940smiley,mintmuseily,pull_request,info,🛡️ Sentinel: Fix minting security and prevent info leakage,observed,open,https://github.com/940smiley/mintmuseily/pull/39,mergeable_state=None
2026-04-24T17:45:18.042287+00:00,940smiley,mintmuseily,pull_request,info,🎨 Palette: Enhance SuccessModal accessibility and MintPage UI,observed,open,https://github.com/940smiley/mintmuseily/pull/38,mergeable_state=None
2026-04-24T17:45:18.042414+00:00,940smiley,mintmuseily,pull_request,info,🛡️ Sentinel: Security headers and error sanitization,observed,open,https://github.com/940smiley/mintmuseily/pull/37,mergeable_state=None
2026-04-24T17:45:18.042537+00:00,940smiley,mintmuseily,pull_request,info,⚡ Bolt: Smart Contract Gas Optimization & Web3 Provider Refactor,observed,open,https://github.com/940smiley/mintmuseily/pull/36,mergeable_state=None
2026-04-24T17:45:18.042662+00:00,940smiley,mintmuseily,pull_request,info,🛡️ Sentinel: Fix contract security vulnerabilities and add web security headers,observed,open,https://github.com/940smiley/mintmuseily/pull/35,mergeable_state=None
2026-04-24T17:45:18.042788+00:00,940smiley,mintmuseily,pull_request,info,⚡ Bolt: Scoped Web3Provider Optimization,observed,open,https://github.com/940smiley/mintmuseily/pull/34,mergeable_state=None
2026-04-24T17:45:18.042881+00:00,940smiley,mintmuseily,pull_request,info,🎨 Palette: [UX improvement] Accessibility and Styling Foundations,observed,open,https://github.com/940smiley/mintmuseily/pull/33,mergeable_state=None
2026-04-24T17:45:18.043005+00:00,940smiley,mintmuseily,pull_request,info,⚡ Bolt: Scoped Web3Provider Optimization,observed,open,https://github.com/940smiley/mintmuseily/pull/32,mergeable_state=None
